,0
1821,서울중위권 
1822,서울사립대(중경외시)
1823,서울사립대(숭실대학교)
1824,서울사립대(서강대학교)
1825,경기권사립대 
1826,서울사립대(중앙대학교)
1827,지방사립대(경기)
1828,지방사립대(경기)
1829,지방사립대(순천향대학교)
1830,서울사립대(고려대학교)
1831,서울사립대(경기대학교)
1832,지방사립대(순천향대학교)
1833,서울사립대
1834,성균관대학교 
1835,지방사립대(경기)
1836,지방사립대(경기)
1837,서울 중위권 
1838,서울사립대
1839,인하대 
1840,서울사립대(중경외시)
1841,지방거점국립대(전북대학교)
1842,서울사립대(서성한)
1843,서울사립대(경희대학교)
1844,서울사립대(서성한)
1845,화공
1846,지방거점국립대
1847,지방국립대 
1848,국립대 
1849,영산대학고 
1850,지방사립대(순천향대학교)
1851,지방사립대(경기)
1852,지방사립대(경기)
1853,학점 4.10
1854,지방사립대(경기)
1855,S대 
1856,지방사립대 
1857,서울사립대
1858,무역학과 
1859,외대 
1860,국립대 
1861,
1862,서울사립대(서성한)
1863,서울사립대(서성한)
1864,전자공학과 
1865,서울사립대(숙명여자대학교)
1866,서울사립대(숙명여자대학교)
1867,지방사립대(경기)
1868,서울사립대(중경외시)
1869,연고대 
1870,연고대 
1871,해외대(미국)
1872,서울사립대
1873,지방거점국립대
1874,
1875,지방거점국립대
1876,sky 
1877,아주대학교 
1878,지방거점국립대(전북대학교)
1879,지방사립대(경기)
1880,지방사립 
1881,지방국립대(부경대학교)
1882,지방국립대(인천대학교)
1883,지방사립대(경기)
1884,지방거점국립대
1885,지방사립대(경기)
1886,서울사립대
1887,지방사립대
1888,부산 지잡대 
1889,지방사립대(순천향대학교)
1890,서울사립대(서성한)
1891,서울사립대(고려대학교)
1892,서울사립대
1893,학점 4.04 
1894,지방사립대(경기)
1895,지방국립대(인천대학교)
1896,서울사립대(명지대학교)
1897,서울사립대(중경외시)
1898,서울사립대(서성한)
1899,지방거점국립대
1900,연대 
1901,서울사립대(서성한)
1902,지방거점국립대
1903,서울사립대(동국대학교)
1904,지방거점국립대
1905,지방사립대(순천향대학교)
1906,서울사립대(광운대학교)
1907,지방사립대(경기)
1908,서울 중위권 
1909,지방사립대 
1910,해외대
1911,지방거점국립대
1912,지방사립대(경기)
1913,해외대
1914,지방거점국립대
1915,지방사립대(경기)
1916,서연고 
1917,서울사립대
1918,국립대 
1919,서울사립대
1920,연대 
1921,서울사립대(서성한)
1922,지방거점국립대
1923,서울사립대(동국대학교)
1924,지방거점국립대
1925,지방사립대(순천향대학교)
1926,서울사립대(광운대학교)
1927,지방사립대(경기)
1928,서울 중위권 
1929,지방사립대 
1930,해외대
1931,지방거점국립대
1932,지방사립대(경기)
1933,해외대
1934,지방거점국립대
1935,지방사립대(경기)
1936,서연고 
1937,서울사립대
1938,국립대 
1939,서울사립대
1940,지방사립대(경기)
1941,아주대학교 
1942,서울사립대(서성한)
1943,학점 3.72 
1944,서울사립대
1945,서울사립대
1946,서울사립대(중경외시)
1947,Sky 
1948,서울사립대(고려대학교)
1949,아주대학교 
1950,서울사립대(중경외시)
1951,서울사립대(이화여자대학교)
1952,지방거점국립대
1953,지방거점국립대
1954,지방국립대
1955,가천대학교 
1956,서울사립대(서성한)
1957,서울사립대(중경외시)
1958,서울권 
1959,지방사립대(경기)
1960,서울 광진구 
1961,서울사립대(고려대학교)
1962,인하대 
1963,지방사립대(경기)
1964,서울 중위권 
1965,인하대 
1966,서울사립대
1967,서울사립대(한성대학교)
1968,서울사립대(동국대학교)
1969,서울사립대(한성대학교)
1970,서울사립대(경희대학교)
1971,지방국립대(인천대학교)
1972,서울사립대(중경외시)
1973,서울사립대
1974,지방사립대(경기)
1975,지방사립대(경기)
1976,서울 중위권 
1977,서울사립대(서강대학교)
1978,서울사립대(숭실대학교)
1979,지방사립대(경기)
1980,외대 
1981,지방국립대(부경대학교)
1982,서울사립대(연세대학교)
1983,지방대 
1984,서울공립대(서울시립대학교)
1985,서울사립대(서성한)
1986,서울사립대
1987,서울사립대(연세대학교)
1988,서울 중위권 
1989,서울사립대(중경외시)
1990,서울사립대(중경외시)
1991,학점 3.7 
1992,서울대학교
1993,SKY 
1994,지방거점국립대
1995,지방사립대(경기)
1996,서울사립대(동국대학교)
1997,서울 
1998,지방거점국립대
1999,서울사립대(세종대학교)
2000,서울사립대(숭실대학교)
2001,서울사립대(중경외시)
2002,서울사립대(서성한)
2003,서울사립대(건국대학교)
2004,한동대학교 
2005,서울사립대(중앙대학교)
2006,sky 
2007,서울사립대
2008,서울사립대(서성한)
2009,지방거점국립대(경북대학교)
2010,서울사립대(중경외시)
2011,경기권 대학 
2012,서울사립대(중경외시)
2013,국립대 
2014,서울사립대(연세대학교)
2015,서울사립대(서성한)
2016,외대 
2017,연고대 
2018,서울사립대(서성한)
2019,전자공학과 
2020,sky 
2021,지방거점국립대
2022,지방사립대(경기)
2023,서울사립대
2024,서울사립대(서성한)
2025,서울사립대(고려대학교)
2026,지방사립대(순천향대학교)
2027,지방거점국립대
2028,지방사립대(경기)
2029,서울사립대
2030,지방사립대(경기)
2031,지방사립대
2032,부산 지잡대 
2033,학점 4.04 
2034,연대 
2035,서울사립대(서성한)
2036,서울사립대(중경외시)
2037,지방국립대(인천대학교)
2038,서울사립대(명지대학교)
2039,서울사립대(동국대학교)
2040,sky 
2041,지방거점국립대
2042,지방사립대(경기)
2043,서울사립대
2044,서울사립대(서성한)
2045,서울사립대(고려대학교)
2046,지방사립대(순천향대학교)
2047,지방거점국립대
2048,지방사립대(경기)
2049,서울사립대
2050,지방사립대(경기)
2051,지방사립대
2052,부산 지잡대 
2053,학점 4.04 
2054,연대 
2055,서울사립대(서성한)
2056,서울사립대(중경외시)
2057,지방국립대(인천대학교)
2058,서울사립대(명지대학교)
2059,서울사립대(동국대학교)
2060,서울사립대(서성한)
2061,지방거점국립대
2062,지방사립대(경기)
2063,지방거점국립대
2064,지방거점국립대
2065,지방사립대(순천향대학교)
2066,서울사립대(광운대학교)
2067,해외대
2068,지방거점국립대
2069,지방사립대(경기)
2070,서연고 
2071,지방사립대 
2072,지방사립대(경기)
2073,해외대
2074,서울 중위권 
2075,지방거점국립대
2076,지방사립대(경기)
2077,아주대학교 
2078,서울사립대(서성한)
2079,학점 3.72 
2080,지방사립대(경기)
2081,서울사립대
2082,서울사립대
2083,국립대 
2084,서울사립대
2085,서울사립대(중경외시)
2086,Sky 
2087,서울사립대(고려대학교)
2088,아주대학교 
2089,서울사립대(중경외시)
2090,지방거점국립대
2091,지방국립대
2092,가천대학교 
2093,서울사립대(서성한)
2094,서울사립대(이화여자대학교)
2095,지방거점국립대
2096,서울사립대
2097,서울 광진구 
2098,서울사립대(고려대학교)
2099,인하대 
2100,서울권 
2101,지방사립대(경기)
2102,지방국립대(인천대학교)
2103,서울사립대(중경외시)
2104,서울사립대
2105,서울사립대(한성대학교)
2106,서울사립대(동국대학교)
2107,서울사립대(한성대학교)
2108,서울사립대(경희대학교)
2109,서울 중위권 
2110,인하대 
2111,인하대 
2112,지방사립대(경기)
2113,서울사립대
2114,서울 중위권 
2115,서울사립대(서강대학교)
2116,서울사립대(숭실대학교)
2117,지방사립대(경기)
2118,지방사립대(경기)
2119,지방국립대(인천대학교)
2120,지방국립대(인천대학교)
2121,서울사립대(연세대학교)
2122,서울공립대(서울시립대학교)
2123,지방국립대(부경대학교)
2124,서울사립대(서성한)
2125,서울사립대
2126,지방대 
2127,SKY 
2128,서울사립대(연세대학교)
2129,서울사립대(중경외시)
2130,서울 중위권 
2131,서울대학교
2132,서울사립대(중경외시)
2133,학점 3.7 
2134,서울사립대(동국대학교)
2135,서울사립대(숭실대학교)
2136,지방사립대(경기)
2137,지방거점국립대
2138,서울 
2139,지방거점국립대
2140,한동대학교 
2141,서울사립대(건국대학교)
2142,서울사립대(서성한)
2143,서울사립대(중경외시)
2144,서울사립대(중앙대학교)
2145,sky 
2146,서울사립대(연세대학교)
2147,지방거점국립대(경북대학교)
2148,서울사립대(서성한)
2149,서울사립대(서성한)
2150,서울사립대(중경외시)
2151,서울사립대
2152,서울사립대(중경외시)
2153,경기권 대학 
2154,지방사립대(경기)
2155,지방국립대(인천대학교)
2156,지방사립대(경기)
2157,해외대
2158,서울사립대(숭실대학교)
2159,서울사립대(한양대학교)
2160,한동대학교 
2161,서울사립대(건국대학교)
2162,서울사립대(서성한)
2163,서울사립대(중경외시)
2164,서울사립대(중앙대학교)
2165,sky 
2166,서울사립대(연세대학교)
2167,지방거점국립대(경북대학교)
2168,서울사립대(서성한)
2169,서울사립대(서성한)
2170,서울사립대(중경외시)
2171,서울사립대
2172,서울사립대(중경외시)
2173,경기권 대학 
2174,지방사립대(경기)
2175,지방국립대(인천대학교)
2176,지방사립대(경기)
2177,해외대
2178,서울사립대(숭실대학교)
2179,서울사립대(한양대학교)
2180,서울사립대(서성한)
2181,지방거점국립대
2182,지방국립대(한경대학교)
2183,학점 3.46
2184,학점 3.46
2185,서울사립대(고려대학교)
2186,서울사립대
2187,서울사립대
2188,지방사립대(경기)
2189,서울사립대(세종대학교)
2190,메카르토닉스 
2191,지방거점국립대
2192,지방국립대(한국교통대학교)
2193,지방사립대(경기)
2194,서울사립대(경기대학교)
2195,해외대(호주)
2196,아주대학교 
2197,서울사립대
2198,지방 사립대 
2199,Y대 
2200,Y대 
2201,지방거점 국립 
2202,서울사립대
2203,서울사립대
2204,지방거점국립대(부산대학교)
2205,서울사립대(중경외시)
2206,지방사립대(경기)
2207,서울사립대(한양대학교)
2208,서울사립대(서성한)
2209,서울사립대(서성한)
2210,서울사립대(국민대학교)
2211,서울사립대(중경외시)
2212,지방 사립 
2213,지방거점국립대
2214,서울 
2215,지방사립대(경기)
2216,경기권 
2217,서울사립대(경희대학교)
2218,서울사립대(서성한)
2219,서울사립대
2220,서울사립대
2221,서울사립대(건동홍)
2222,지방거점국립대
2223,서울사립대
2224,서울사립대(건국대학교)
2225,지방 과기원 
2226,지방국립대(공주대학교)
2227,학점 3.74 
2228,서울사립대(중경외시)
2229,sky 
2230,지방사립대 
2231,지방사립대 
2232,대학원
2233,서울사립대(중경외시)
2234,지방사립대 
2235,서울사립대
2236,지방국립대 
2237,지방국립대
2238,서울사립대(고려대학교)
2239,지방거점국립대
2240,재료 
2241,서울사립대(서성한)
2242,서울사립대(숭실대학교)
2243,서울 중위 
2244,서울사립대(한양대학교)
2245,SKY 
2246,서울사립대
2247,서울사립대(중경외시)
2248,지방사립대(경기)
2249,지방 국립대 
2250,아주대 
2251,서울사립대(중경외시)
2252,해외대
2253,지방거점국립대
2254,서울사립대(중경외시)
2255,서울사립대
2256,서울사립대(한양대학교)
2257,지방국립대
2258,지방사립대
2259,서울사립대(건동홍)
2260,무역학과 
2261,아주대 
2262,지방사립대(순천향대학교)
2263,지방거점국립대(경북대학교)
2264,인하대학교 
2265,인하 
2266,서울사립대(고려대학교)
2267,SKY 
2268,지방거점국립대(전남대학교)
2269,지방거점국립대
2270,서울사립대(중경외시)
2271,지방사립대(조선대학교)
2272,아주대학교 
2273,서울사립대(중경외시)
2274,지방거점국립대
2275,서울사립대(서성한)
2276,
2277,한국외대 
2278,지방거점국립대(경북대학교)
2279,서울사립대(서성한)
2280,무역학과 
2281,아주대 
2282,지방사립대(순천향대학교)
2283,지방거점국립대(경북대학교)
2284,인하대학교 
2285,인하 
2286,서울사립대(고려대학교)
2287,SKY 
2288,지방거점국립대(전남대학교)
2289,지방거점국립대
2290,서울사립대(중경외시)
2291,지방사립대(조선대학교)
2292,아주대학교 
2293,서울사립대(중경외시)
2294,지방거점국립대
2295,서울사립대(서성한)
2296,
2297,한국외대 
2298,지방거점국립대(경북대학교)
2299,서울사립대(서성한)
2300,서울사립대(중경외시)
2301,지방사립대
2302,서울사립대(중경외시)
2303,서울사립대(건국대학교)
2304,서울사립대(서성한)
2305,서울사립대(경희대학교)
2306,가톨릭대학교 
2307,해외대
2308,지방사립대(경기)
2309,서울사립대(상명대학교)
2310,서울사립대(중경외시)
2311,서울사립대(고려대학교)
2312,서울사립대(서성한)
2313,지방 사립대 
2314,서울사립대(서성한)
2315,지방사립 
2316,서울사립대(동국대학교)
2317,지방거점국립대
2318,서울사립대(한성대학교)
2319,지방거점국립대
2320,지방거점국립대
2321,지방사립대
2322,서울사립대(건동홍)
2323,서울사립대(한양대학교)
2324,서울사립대(서성한)
2325,지방국립대(인천대학교)
2326,서울사립대(고려대학교)
2327,
2328,서울사립대
2329,지방거점국립대(충남대학교)
2330,학점 3.99 
2331,지방사립대(경기)
2332,학점 3.59 
2333,서울사립대(중경외시)
2334,인하대학교 
2335,서울사립대(연세대학교)
2336,서울사립대(숭실대학교)
2337,인천 소재 대학교 
2338,과기원(-IST) 
2339,지방거점국립대(부산대학교)
2340,해외대
2341,서울사립대(숭실대학교)
2342,지방사립대(경기)
2343,서울사립대(한양대학교)
2344,서울사립대(고려대학교)
2345,서울사립대
2346,서울사립대(중경외시)
2347,서울사립대
2348,지방사립대(경기)
2349,서울사립대(세종대학교)
2350,메카르토닉스 
2351,지방거점국립대
2352,지방국립대(한국교통대학교)
2353,지방사립대(경기)
2354,서울사립대(경기대학교)
2355,해외대(호주)
2356,아주대학교 
2357,서울사립대
2358,지방 사립대 
2359,Y대 
2360,서울사립대(중경외시)
2361,학점 3.46
2362,지방거점국립대
2363,지방국립대(한경대학교)
2364,서울사립대(서성한)
2365,서울사립대
2366,지방거점 국립 
2367,지방사립대(경기)
2368,서울사립대(서성한)
2369,서울사립대(서성한)
2370,서울사립대(경희대학교)
2371,서울사립대(국민대학교)
2372,서울 
2373,지방사립대(경기)
2374,경기권 
2375,서울사립대(중경외시)
2376,지방 사립 
2377,지방거점국립대
2378,서울사립대(한양대학교)
2379,서울사립대(건국대학교)
2380,지방거점국립대
2381,서울사립대(한양대학교)
2382,서울사립대(건국대학교)
2383,지방 과기원 
2384,서울사립대(중경외시)
2385,지방국립대(공주대학교)
2386,sky 
2387,지방거점국립대
2388,지방사립대 
2389,지방사립대 
2390,대학원
2391,학점 3.74 
2392,서울사립대
2393,지방국립대 
2394,지방국립대
2395,서울사립대(서성한)
2396,서울사립대(숭실대학교)
2397,서울 중위 
2398,재료 
2399,서울사립대(고려대학교)
2400,지방거점국립대
2401,서울사립대(한양대학교)
2402,서울사립대(건국대학교)
2403,지방 과기원 
2404,서울사립대(중경외시)
2405,지방국립대(공주대학교)
2406,sky 
2407,지방거점국립대
2408,지방사립대 
2409,지방사립대 
2410,대학원
2411,학점 3.74 
2412,서울사립대
2413,지방국립대 
2414,지방국립대
2415,서울사립대(서성한)
2416,서울사립대(숭실대학교)
2417,서울 중위 
2418,재료 
2419,서울사립대(고려대학교)
2420,재료 
2421,서울사립대(서성한)
2422,아주대 
2423,SKY 
2424,서울사립대
2425,서울 중위 
2426,지방사립대(경기)
2427,서울사립대(한양대학교)
2428,지방 국립대 
2429,서울사립대(숭실대학교)
2430,서울사립대(중경외시)
2431,서울사립대(한양대학교)
2432,지방국립대
2433,아주대 
2434,지방사립대(순천향대학교)
2435,서울사립대(중경외시)
2436,해외대
2437,무역학과 
2438,서울사립대
2439,지방사립대
2440,인하대학교 
2441,무역학과 
2442,인하 
2443,서울사립대
2444,서울사립대(건동홍)
2445,아주대 
2446,지방사립대(조선대학교)
2447,아주대학교 
2448,서울사립대(고려대학교)
2449,지방거점국립대(전남대학교)
2450,지방거점국립대
2451,SKY 
2452,지방거점국립대
2453,서울사립대(서성한)
2454,서울사립대(중경외시)
2455,서울사립대(중경외시)
2456,
2457,한국외대 
2458,지방거점국립대(경북대학교)
2459,서울사립대(서성한)
2460,지방사립대
2461,서울사립대(중경외시)
2462,서울사립대(중경외시)
2463,서울사립대(서성한)
2464,서울사립대(건국대학교)
2465,가톨릭대학교 
2466,해외대
2467,서울사립대(상명대학교)
2468,서울사립대(중경외시)
2469,서울사립대(서성한)
2470,지방 사립대 
2471,서울사립대(고려대학교)
2472,지방사립 
2473,서울사립대(경희대학교)
2474,서울사립대(서성한)
2475,지방사립대(경기)
2476,서울사립대(한양대학교)
2477,서울사립대(서성한)
2478,서울사립대(한성대학교)
2479,지방거점국립대
2480,지방거점국립대
2481,지방거점국립대
2482,서울사립대(서성한)
2483,지방사립대
2484,서울사립대(동국대학교)
2485,서울사립대(고려대학교)
2486,지방거점국립대(충남대학교)
2487,서울사립대(연세대학교)
2488,지방국립대(인천대학교)
2489,지방사립대(경기)
2490,서울사립대(중경외시)
2491,인하대학교 
2492,
2493,서울사립대
2494,학점 3.99 
2495,학점 3.59 
2496,서울사립대(숭실대학교)
2497,인천 소재 대학교 
2498,과기원(-IST) 
2499,지방거점국립대(부산대학교)
2500,서울사립대(중경외시)
2501,지방국립대 
2502,지방거점국립대
2503,서울사립대(서강대학교)
2504,학점 3.5 
2505,
2506,
2507,컴퓨터공학 
2508,서울사립대(국민대학교)
2509,
2510,봉사
2511,
2512,
2513,학점 3.6
2514,
2515,
2516,서울사립대(고려대학교)
2517,
2518,
2519,
2520,서울사립대(중경외시)
2521,지방국립대 
2522,지방거점국립대
2523,서울사립대(서강대학교)
2524,학점 3.5 
2525,
2526,
2527,컴퓨터공학 
2528,서울사립대(국민대학교)
2529,
2530,봉사
2531,
2532,
2533,학점 3.6
2534,
2535,
2536,서울사립대(고려대학교)
2537,
2538,
2539,
2540,기계공학부 
2541,서울사립대
2542,학점 3.933 
2543,서울사립대
2544,성균관대학교 
2545,경기권 
2546,
2547,서울사립대
2548,서울사립대(서성한)
2549,서울사립대(건동홍)
2550,
2551,
2552,
2553,서울사립대(중경외시)
2554,서울사립대(건국대학교)
2555,
2556,
2557,서울사립대
2558,서울사립대
2559,
2560,성균관대학교 
2561,서울사립대
2562,서울사립대(서성한)
2563,기계공학부 
2564,학점 3.933 
2565,서울사립대
2566,서울사립대(건동홍)
2567,서울사립대
2568,
2569,
2570,경기권 
2571,
2572,
2573,서울사립대(중경외시)
2574,서울사립대(건국대학교)
2575,
2576,
2577,서울사립대
2578,서울사립대
2579,서울사립대(건동홍)
2580,지방사립대(경기)
2581,
2582,
2583,지방거점국립대
2584,
2585,서울사립대(국민대학교)
2586,서울사립대(연세대학교)
2587,
2588,
2589,서울사립대(중경외시)
2590,서울사립대(중경외시)
2591,지방국립대(창원대학교)
2592,안양대학교 
2593,서울사립대(중경외시)
2594,
2595,
2596,서울사립대
2597,"도시공학, 컴퓨터공학 "
2598,지방사립대(경기)
2599,지방거점국립대
2600,지방사립대(부산가톨릭대학교)
2601,서울사립대(한양대학교)
2602,지방국립대(한국해양대학교)
2603,성균관대학교 
2604,지방 
2605,
2606,
2607,지방사립대(경기)
2608,
2609,
2610,서울사립대(건동홍)
2611,
2612,서울사립대(연세대학교)
2613,지방거점국립대
2614,서울사립대(중경외시)
2615,지방국립대(창원대학교)
2616,안양대학교 
2617,
2618,서울사립대
2619,"도시공학, 컴퓨터공학 "
2620,지방거점국립대
2621,지방사립대(부산가톨릭대학교)
2622,서울사립대(한양대학교)
2623,지방국립대(한국해양대학교)
2624,성균관대학교 
2625,지방 
2626,서울사립대
2627,지방국립대 
2628,성균관대학교 
2629,성균관대학교 
2630,지방거점국립대
2631,서울사립대
2632,지방거점국립대(부산대학교)
2633,지방거점국립대(부산대학교)
2634,해외대(영국)
2635,지방사립대
2636,
2637,서울사립대
2638,서울사립대(중경외시)
2639,
2640,지방거점국립대
2641,지방사립대(부산가톨릭대학교)
2642,서울사립대(한양대학교)
2643,지방국립대(한국해양대학교)
2644,성균관대학교 
2645,지방 
2646,서울사립대
2647,지방국립대 
2648,서울사립대
2649,
2650,지방거점국립대
2651,서울사립대
2652,지방거점국립대(부산대학교)
2653,지방사립대(경기)
2654,해외대(영국)
2655,지방사립대
2656,
2657,서울사립대
2658,서울사립대(중경외시)
2659,
2660,서울사립대
2661,학점 4.20 
2662,
2663,
2664,서울사립대(중앙대학교)
2665,
2666,해외대
2667,서울사립대(중경외시)
2668,지방거점국립대
2669,인하대 
2670,공학 
2671,
2672,서울사립대
2673,지방국립 
2674,서울사립대(연세대학교)
2675,지방거점국립대
2676,서울사립대(고려대학교)
2677,체육학과 
2678,
2679,서울사립대(서성한)
2680,지방거점국립대(부산대학교)
2681,
2682,지방사립대
2683,학점 4.20 
2684,
2685,
2686,서울사립대
2687,
2688,서울사립대(중앙대학교)
2689,
2690,해외대
2691,서울사립대(중경외시)
2692,지방사립대(경기)
2693,서울사립대
2694,서울사립대
2695,지방국립 
2696,서울사립대(연세대학교)
2697,지방거점국립대
2698,인하대 
2699,공학 
2700,
2701,서울사립대(서성한)
2702,지방거점국립대
2703,서울사립대(고려대학교)
2704,체육학과 
2705,
2706,
2707,지방사립대(경기)
2708,서울사립대(건동홍)
2709,서울권 
2710,
2711,SKY 
2712,서울사립대(숭실대학교)
2713,지방사립 
2714,서울사립대(중경외시)
2715,서울사립대
2716,서울사립대(서성한)
2717,지방거점국립대
2718,
2719,
2720,지방거점국립대
2721,서울 
2722,지방사립대(경기)
2723,서울사립대
2724,서울사립대(숭실대학교)
2725,지방거점국립대
2726,지방사립 
2727,지방대 
2728,지방국립대 
2729,지방사립대
2730,서울사립대(중앙대학교)
2731,
2732,지방거점국립대
2733,해외대
2734,서울사립대(단국대학교)
2735,서울사립대(서성한)
2736,서울사립대(한양대학교)
2737,성균관대학교 
2738,가톨릭대 
2739,서울사립대(동덕여자대학교)
2740,서울사립대
2741,지방사립 
2742,지방 국립대 
2743,서울국립대(서울과학기술대학교)
2744,sky 
2745,서울사립대
2746,서울사립대(중경외시)
2747,
2748,서울사립대
2749,지방거점국립대
2750,서울사립대
2751,서울사립대(서성한)
2752,서울사립대(건동홍)
2753,지방거점국립대
2754,서울사립대
2755,KAIST 
2756,서울사립대(서성한)
2757,서울사립대(중경외시)
2758,서울사립대(서성한)
2759,지방사립대(경기)
2760,서울사립대
2761,지방사립 
2762,지방 국립대 
2763,서울국립대(서울과학기술대학교)
2764,sky 
2765,서울사립대
2766,서울사립대(중경외시)
2767,
2768,서울사립대
2769,지방거점국립대
2770,서울사립대
2771,서울사립대(서성한)
2772,서울사립대(건동홍)
2773,지방거점국립대
2774,서울사립대
2775,KAIST 
2776,서울사립대(서성한)
2777,서울사립대(중경외시)
2778,서울사립대(서성한)
2779,지방사립대(경기)
2780,서울사립대
2781,서울사립대(연세대학교)
2782,서울사립대
2783,서울사립대(동국대학교)
2784,서울사립대
2785,해외대
2786,지방 국립대 
2787,지방거점국립대(전북대학교)
2788,서울사립대(중경외시)
2789,서울사립대(중경외시)
2790,서울사립대(서성한)
2791,지방국립대(부경대학교)
2792,서울사립대(고려대학교)
2793,서울사립대
2794,서울사립대(숭실대학교)
2795,서울공립대(서울시립대학교)
2796,서울국립대(서울과학기술대학교)
2797,건
2798,서울사립대(연세대학교)
2799,학점 3.58 
2800,지방국립대(인천대학교)
2801,서울사립대
2802,지방국립대(인천대학교)
2803,지방거점국립대(전북대학교)
2804,지방거점국립대
2805,서울사립대(한양대학교)
2806,서울사립대(건동홍)
2807,국립대 
2808,지방사립대
2809,서울사립대(고려대학교)
2810,서울사립대(고려대학교)
2811,지방국립대(부경대학교)
2812,지방거점국립대
2813,서울사립대
2814,지방사립대(경기)
2815,학점 3.35 
2816,sky 
2817,해외대
2818,전기공학과 
2819,서울사립대(건국대학교)
2820,서울사립대(중경외시)
2821,지방국립대(인천대학교)
2822,지방사립대(경기)
2823,서울사립대(건동홍)
2824,가톨릭대 
2825,해외대
2826,지방국립대(인천대학교)
2827,서울사립대
2828,지방사립대
2829,인하대 
2830,
2831,지방국립대 
2832,서울사립대(서성한)
2833,서울사립대(건동홍)
2834,지방거점국립대(전남대학교)
2835,지방 사립대 
2836,서울사립대(서성한)
2837,SKY 
2838,경영 
2839,지방 사립 
2840,서울사립대(서성한)
2841,경영 
2842,
2843,서울사립대(숭실대학교)
2844,지방국립대(부경대학교)
2845,sky 
2846,sky 
2847,
2848,지방사립대(경기)
2849,서울사립대(건동홍)
2850,서울사립대(숭실대학교)
2851,SKY 
2852,지방사립 
2853,서울사립대(중경외시)
2854,서울사립대
2855,서울사립대(서성한)
2856,
2857,
2858,서울사립대(숭실대학교)
2859,지방거점국립대
2860,
2861,지방거점국립대
2862,해외대
2863,서울사립대(단국대학교)
2864,서울사립대(서성한)
2865,가톨릭대 
2866,가톨릭대 
2867,성균관대학교 
2868,지방사립대
2869,서울사립대(중앙대학교)
2870,서울사립대(한양대학교)
2871,
2872,지방 국립대 
2873,지방사립 
2874,서울국립대(서울과학기술대학교)
2875,서울사립대
2876,sky 
2877,서울사립대
2878,서울사립대(중경외시)
2879,지방거점국립대
2880,
2881,지방거점국립대
2882,해외대
2883,서울사립대(단국대학교)
2884,서울사립대(서성한)
2885,가톨릭대 
2886,가톨릭대 
2887,성균관대학교 
2888,지방사립대
2889,서울사립대(중앙대학교)
2890,서울사립대(한양대학교)
2891,
2892,지방 국립대 
2893,지방사립 
2894,서울국립대(서울과학기술대학교)
2895,서울사립대
2896,sky 
2897,서울사립대
2898,서울사립대(중경외시)
2899,지방거점국립대
2900,지방거점국립대
2901,서울사립대(서성한)
2902,지방거점국립대
2903,KAIST 
2904,서울사립대(건동홍)
2905,서울사립대
2906,서울사립대
2907,서울사립대
2908,서울사립대(서성한)
2909,지방사립대(경기)
2910,서울사립대(중경외시)
2911,서울사립대(서성한)
2912,서울사립대(연세대학교)
2913,서울사립대(동국대학교)
2914,서울사립대
2915,서울사립대
2916,해외대
2917,서울사립대
2918,서울사립대(서성한)
2919,서울사립대(중경외시)
2920,서울사립대(중경외시)
2921,지방국립대(부경대학교)
2922,서울사립대(중경외시)
2923,서울사립대(서성한)
2924,서울사립대(고려대학교)
2925,서울사립대(숭실대학교)
2926,서울사립대(서성한)
2927,서울사립대
2928,지방국립대(인천대학교)
2929,지방거점국립대(전북대학교)
2930,서울사립대
2931,서울공립대(서울시립대학교)
2932,건
2933,서울사립대(연세대학교)
2934,지방국립대(인천대학교)
2935,서울국립대(서울과학기술대학교)
2936,학점 3.58 
2937,서울사립대(고려대학교)
2938,서울사립대(한양대학교)
2939,지방사립대
2940,서울사립대(건동홍)
2941,국립대 
2942,지방국립대(부경대학교)
2943,지방사립대(경기)
2944,지방거점국립대
2945,sky 
2946,서울사립대
2947,학점 3.35 
2948,해외대
2949,지방거점국립대(전북대학교)
2950,지방국립대(인천대학교)
2951,서울사립대
2952,서울사립대(건국대학교)
2953,서울사립대(중경외시)
2954,전기공학과 
2955,지방사립대(경기)
2956,서울사립대
2957,지방사립대
2958,인하대 
2959,
2960,지방국립대(인천대학교)
2961,서울사립대(건동홍)
2962,지방국립대 
2963,서울사립대(서성한)
2964,지방거점국립대(전남대학교)
2965,서울사립대(건동홍)
2966,지방국립대 
2967,지방 사립대 
2968,경영 
2969,지방 사립 
2970,경영 
2971,SKY 
2972,서울사립대(서성한)
2973,서울사립대(서성한)
2974,서울사립대(숭실대학교)
2975,
2976,지방국립대(부경대학교)
2977,sky 
2978,서울사립대(서성한)
2979,서울사립대(연세대학교)
2980,서울사립대(서성한)
2981,서울사립대(연세대학교)
2982,화학 
2983,지방사립 
2984,서울사립대
2985,지방거점국립대
2986,
2987,지방거점국립대(경북대학교)
2988,지방사립대(경기)
2989,지방국립대 
2990,서울중위권 
2991,
2992,지방거점국립대
2993,지방거점국립대
2994,학점 3.2 
2995,서울사립대(경희대학교)
2996,서울사립대(서성한)
2997,성균관대 
2998,서울사립대(연세대학교)
2999,서울사립대(고려대학교)
3000,서울사립대(서성한)
3001,서울사립대(연세대학교)
3002,화학 
3003,지방사립 
3004,서울사립대
3005,지방거점국립대
3006,
3007,지방거점국립대(경북대학교)
3008,지방사립대(경기)
3009,지방국립대 
3010,서울중위권 
3011,
3012,지방거점국립대
3013,지방거점국립대
3014,학점 3.2 
